speaker,condition,split,source_file,fragment_id,position_index,vad_region_index,start_sample,end_sample,start_time,end_time,duration,true_length,padded_length,padding_ratio,raw_file,tensor_file,total_fragments,relative_position,magnitude_shape,phase_shape,phase_sin_shape,phase_cos_shape,if_shape,modgd_shape,logmel_shape,mr_mag_256_shape,mr_phase_256_shape,mr_mag_512_shape,mr_phase_512_shape,mr_mag_1024_shape,mr_phase_1024_shape,available_features,sample_rate
s2,noisy,train,s2_noisy_04.wav,3,3,0,14592,19328,0.912,1.208,0.296,4736,6336,0.2525252525252525,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_003.npy,10,0.3333333333333333,"[513, 75]","[513, 75]","[513, 75]","[513, 75]","[513, 75]","[513, 75]","[80, 75]","[129, 149]","[129, 149]","[257, 75]","[257, 75]","[513, 38]","[513, 38]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_04.wav,4,4,0,19328,21376,1.208,1.336,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_004.npy,10,0.4444444444444444,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_04.wav,5,5,0,21376,25216,1.336,1.576,0.24,3840,6336,0.3939393939393939,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_005.npy,10,0.5555555555555556,"[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[80, 61]","[129, 121]","[129, 121]","[257, 61]","[257, 61]","[513, 31]","[513, 31]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_04.wav,6,6,0,25216,32128,1.576,2.008,0.432,6912,6336,-0.0909090909090908,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_006.npy,10,0.6666666666666666,"[513, 109]","[513, 109]","[513, 109]","[513, 109]","[513, 109]","[513, 109]","[80, 109]","[129, 217]","[129, 217]","[257, 109]","[257, 109]","[513, 55]","[513, 55]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_04.wav,7,7,0,32128,34176,2.008,2.136,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_007.npy,10,0.7777777777777778,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_04.wav,8,8,0,34176,36992,2.136,2.312,0.176,2816,6336,0.5555555555555556,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_008.npy,10,0.8888888888888888,"[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[80, 45]","[129, 89]","[129, 89]","[257, 45]","[257, 45]","[513, 23]","[513, 23]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_04.wav,9,9,0,36992,42752,2.312,2.672,0.36,5760,6336,0.0909090909090909,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_04\padded\fragment_009.npy,10,1.0,"[513, 91]","[513, 91]","[513, 91]","[513, 91]","[513, 91]","[513, 91]","[80, 91]","[129, 181]","[129, 181]","[257, 91]","[257, 91]","[513, 46]","[513, 46]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,0,0,0,3072,8448,0.192,0.528,0.336,5376,6336,0.1515151515151515,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_000.npy,15,0.0,"[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[80, 85]","[129, 169]","[129, 169]","[257, 85]","[257, 85]","[513, 43]","[513, 43]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,1,1,0,8448,9856,0.528,0.616,0.088,1408,6336,0.7777777777777778,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_001.npy,15,0.0714285714285714,"[513, 23]","[513, 23]","[513, 23]","[513, 23]","[513, 23]","[513, 23]","[80, 23]","[129, 45]","[129, 45]","[257, 23]","[257, 23]","[513, 12]","[513, 12]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,2,2,0,9856,12928,0.616,0.808,0.192,3072,6336,0.5151515151515151,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_002.npy,15,0.1428571428571428,"[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[80, 49]","[129, 97]","[129, 97]","[257, 49]","[257, 49]","[513, 25]","[513, 25]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,3,3,0,12928,16640,0.808,1.04,0.232,3712,6336,0.4141414141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_003.npy,15,0.2142857142857142,"[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[80, 59]","[129, 117]","[129, 117]","[257, 59]","[257, 59]","[513, 30]","[513, 30]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,4,4,0,16640,19200,1.04,1.2,0.16,2560,6336,0.595959595959596,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_004.npy,15,0.2857142857142857,"[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[80, 41]","[129, 81]","[129, 81]","[257, 41]","[257, 41]","[513, 21]","[513, 21]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,5,5,0,19200,22400,1.2,1.4,0.2,3200,6336,0.4949494949494949,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_005.npy,15,0.3571428571428571,"[513, 51]","[513, 51]","[513, 51]","[513, 51]","[513, 51]","[513, 51]","[80, 51]","[129, 101]","[129, 101]","[257, 51]","[257, 51]","[513, 26]","[513, 26]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,6,6,0,22400,24576,1.4,1.536,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_006.npy,15,0.4285714285714285,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,7,7,0,24576,28288,1.536,1.768,0.232,3712,6336,0.4141414141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_007.npy,15,0.5,"[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[80, 59]","[129, 117]","[129, 117]","[257, 59]","[257, 59]","[513, 30]","[513, 30]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,8,8,0,28288,30592,1.768,1.912,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_008.npy,15,0.5714285714285714,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,9,9,0,30592,34304,1.912,2.144,0.232,3712,6336,0.4141414141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_009.npy,15,0.6428571428571429,"[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[80, 59]","[129, 117]","[129, 117]","[257, 59]","[257, 59]","[513, 30]","[513, 30]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,10,10,0,34304,37120,2.144,2.32,0.176,2816,6336,0.5555555555555556,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_010.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_010.npy,15,0.7142857142857143,"[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[80, 45]","[129, 89]","[129, 89]","[257, 45]","[257, 45]","[513, 23]","[513, 23]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,11,11,0,37120,41472,2.32,2.592,0.272,4352,6336,0.3131313131313131,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_011.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_011.npy,15,0.7857142857142857,"[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[80, 69]","[129, 137]","[129, 137]","[257, 69]","[257, 69]","[513, 35]","[513, 35]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,12,12,0,41472,43904,2.592,2.744,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_012.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_012.npy,15,0.8571428571428571,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,13,13,0,43904,48768,2.744,3.048,0.304,4864,6336,0.2323232323232323,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_013.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_013.npy,15,0.9285714285714286,"[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[80, 77]","[129, 153]","[129, 153]","[257, 77]","[257, 77]","[513, 39]","[513, 39]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_05.wav,14,14,0,48768,52736,3.048,3.296,0.248,3968,6336,0.3737373737373737,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\raw\fragment_014.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_05\padded\fragment_014.npy,15,1.0,"[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[80, 63]","[129, 125]","[129, 125]","[257, 63]","[257, 63]","[513, 32]","[513, 32]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,0,0,0,3584,8960,0.224,0.56,0.336,5376,6336,0.1515151515151515,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_000.npy,11,0.0,"[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[80, 85]","[129, 169]","[129, 169]","[257, 85]","[257, 85]","[513, 43]","[513, 43]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,1,1,0,8960,13440,0.56,0.84,0.28,4480,6336,0.2929292929292929,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_001.npy,11,0.1,"[513, 71]","[513, 71]","[513, 71]","[513, 71]","[513, 71]","[513, 71]","[80, 71]","[129, 141]","[129, 141]","[257, 71]","[257, 71]","[513, 36]","[513, 36]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_06.wav,2,2,0,13440,16640,0.84,1.04,0.2,3200,6336,0.4949494949494949,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_002.npy,11,0.2,"[513, 51]","[513, 51]","[513, 51]","[513, 51]","[513, 51]","[513, 51]","[80, 51]","[129, 101]","[129, 101]","[257, 51]","[257, 51]","[513, 26]","[513, 26]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,3,3,0,16640,19200,1.04,1.2,0.16,2560,6336,0.595959595959596,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_003.npy,11,0.3,"[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[80, 41]","[129, 81]","[129, 81]","[257, 41]","[257, 41]","[513, 21]","[513, 21]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,4,4,0,19200,21632,1.2,1.352,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_004.npy,11,0.4,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,5,5,0,21632,25600,1.352,1.6,0.248,3968,6336,0.3737373737373737,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_005.npy,11,0.5,"[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[80, 63]","[129, 125]","[129, 125]","[257, 63]","[257, 63]","[513, 32]","[513, 32]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,6,6,0,25600,30720,1.6,1.92,0.32,5120,6336,0.1919191919191919,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_006.npy,11,0.6,"[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[513, 81]","[80, 81]","[129, 161]","[129, 161]","[257, 81]","[257, 81]","[513, 41]","[513, 41]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,7,7,0,30720,32768,1.92,2.048,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_007.npy,11,0.7,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,8,8,0,32768,34304,2.048,2.144,0.096,1536,6336,0.7575757575757576,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_008.npy,11,0.8,"[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[80, 25]","[129, 49]","[129, 49]","[257, 25]","[257, 25]","[513, 13]","[513, 13]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,9,9,0,34304,35968,2.144,2.248,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_009.npy,11,0.9,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_06.wav,10,10,0,35968,38656,2.248,2.416,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\raw\fragment_010.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_06\padded\fragment_010.npy,11,1.0,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_07.wav,0,0,0,3200,8064,0.2,0.504,0.304,4864,6336,0.2323232323232323,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_07\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_07\padded\fragment_000.npy,7,0.0,"[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[513, 77]","[80, 77]","[129, 153]","[129, 153]","[257, 77]","[257, 77]","[513, 39]","[513, 39]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_07.wav,1,1,0,8064,9728,0.504,0.608,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_07\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_07\padded\fragment_001.npy,7,0.1666666666666666,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
